Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Activity Gear,Elapsed Time.1,Moving Time,Distance.1,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate.1,Average Heart Rate,Calories,Max Temperature,Average Temperature,Relative Effort.1,Number of Runs,Uphill Time,Downhill Time,Other Time,Gear
36532465,"Jan 7, 2013, 6:57:43 AM","01/07/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:27:24,3.02,184.0,27.0,,1644.0,1644.0,4861.31005859375,3.375999927520752,,0.0,,4.504280090332031,13.159199714660645,11.884599685668944,-0.0161815993487834,,,,,184.0,146.4949951171875,523.5114135742188,,,27.0,,,,,
36778865,"Jan 8, 2013, 6:12:11 AM","01/08/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:02:27,6.79,198.0,70.0,,3747.0,3747.0,10934.2001953125,3.747999906539917,,0.0,,4.419650077819824,13.218299865722656,20.83329963684082,0.020032599568367,,,,,198.0,152.4810028076172,1176.8173828125,,,70.0,,,,,
36951054,"Jan 9, 2013, 6:41:17 AM","01/09/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:48:16,5.18,154.0,46.0,,2896.0,2811.0,8331.8798828125,3.74399995803833,,0.0,,4.222549915313721,13.18690013885498,45.85540008544922,0.0233341008424758,,,,,154.0,145.01499938964844,897.9886474609375,,,46.0,,,,,
37064132,"Jan 10, 2013, 6:16:32 AM","01/10/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:13:30,8.08,167.0,73.0,,4410.0,4410.0,13013.7001953125,3.325999975204468,,0.0,,4.4153900146484375,13.254599571228027,21.220199584960938,-0.0038738299626857,,,,,167.0,150.17799377441406,1399.606689453125,,,73.0,,,,,
37161286,"Jan 11, 2013, 3:05:17 PM","01/11/2013 Mildenhall, Suffolk, United Kingdom",Run,,0:20:44,3.01,,,,1244.0,1244.0,4839.33984375,4.96999979019165,,0.0,,5.62870979309082,12.89739990234375,17.53420066833496,0.0009352989727631,,,,,,,508.4701232910156,,,,,,,,
37238005,"Jan 12, 2013, 8:02:40 AM","01/12/2013 Brandon, Suffolk, United Kingdom",Run,,0:47:31,5.01,210.0,57.0,,2851.0,2740.0,8074.35986328125,3.819999933242798,,58.48540115356445,,7.004990100860596,57.19469833374024,47.47159957885742,-0.2074799984693527,,,,,210.0,155.81100463867188,869.5439453125,,,57.0,,,,,
37374643,"Jan 13, 2013, 9:07:40 AM","01/13/2013 Brandon, Suffolk, United Kingdom",Run,,1:52:27,12.1,215.0,127.0,,6747.0,6714.0,19485.0,4.151999950408936,,194.57400512695312,,7.0,57.22489929199219,24.54990005493164,0.0079490095376968,,,,,215.0,153.17799377441406,2115.285888671875,,,127.0,,,,,
37968656,"Jan 19, 2013, 8:07:40 AM","01/19/2013 Brandon, Suffolk, United Kingdom",Run,,0:45:30,4.8,176.0,45.0,,2730.0,2730.0,7731.02001953125,3.8519999980926514,,100.89199829101562,,7.0,57.220001220703125,23.608800888061523,0.1700160056352615,,,,,176.0,152.98800659179688,848.89453125,,,45.0,,,,,
38104804,"Jan 20, 2013, 9:22:16 AM","01/20/2013 Brandon, Suffolk, United Kingdom",Run,,2:49:21,18.0,171.0,178.0,,10161.0,10085.0,28978.0,3.747999906539917,,309.3599853515625,,7.0,57.28770065307617,20.715599060058597,0.0065245497971773,,,,,171.0,155.9530029296875,3155.798828125,,,178.0,,,,,
38346643,"Jan 22, 2013, 6:26:48 AM","01/22/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:06:23,7.23,168.0,66.0,,3983.0,3967.0,11634.2998046875,7.291999816894531,,0.0,,4.472829818725586,13.175100326538086,23.13809967041016,0.0231867004185915,,,,,168.0,154.63299560546875,1255.3306884765625,,,66.0,,,,,
38448528,"Jan 23, 2013, 6:07:37 AM","01/23/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:53:00,12.07,155.0,112.0,,6780.0,6780.0,19426.099609375,3.276000022888184,,0.0,,4.470089912414551,13.205400466918944,17.71339988708496,-0.0017661800375208,,,,,155.0,146.93099975585938,2091.847900390625,,,112.0,,,,,
39196064,"Jan 24, 2013, 7:15:49 AM","01/24/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:29:15,3.21,183.0,34.0,,1755.0,1755.0,5167.56005859375,3.328000068664551,,0.0,,4.429810047149658,13.12969970703125,11.226900100708008,0.0024044699966907,,,,,183.0,152.6269989013672,555.7708740234375,,,34.0,,,,,
39196553,"Jan 30, 2013, 4:42:23 AM","01/30/2013 Arahal, Andalusia, Spain",Run,,2:12:18,14.06,165.0,132.0,,7938.0,7938.0,22626.0,3.6559998989105225,,15.18910026550293,,80.98809814453125,96.5124969482422,20.676700592041016,0.0010772800305858,,,,,165.0,150.9929962158203,2393.751708984375,,,132.0,,,,,
40659178,"Feb 2, 2013, 4:46:14 PM","02/02/2013 Arahal, Andalusia, Spain",Run,,0:36:26,4.12,240.0,57.0,,2186.0,2186.0,6631.64990234375,3.763999938964844,,14.509200096130373,,80.98069763183594,96.02749633789062,12.83080005645752,0.0011587700573727,,,,,240.0,160.73199462890625,701.6641235351562,,,57.0,,,,,
40659306,"Feb 5, 2013, 5:07:41 AM","02/05/2013 Arahal, Andalusia, Spain",Run,,1:16:23,8.38,172.0,79.0,,4583.0,4583.0,13483.7998046875,3.441999912261963,,0.0,,80.99169921875,90.7291030883789,15.943300247192385,-7.62921990826726e-05,,,,,172.0,155.8979949951172,1423.7080078125,,,79.0,,,,,
40659868,"Feb 7, 2013, 5:03:13 AM","02/07/2013 Arahal, Andalusia, Spain",Run,,1:08:39,7.9,178.0,100.0,,4119.0,4096.0,12716.599609375,4.317999839782715,,0.0,,80.99320220947266,90.66000366210938,36.2942008972168,0.0015549700474366,,,,,178.0,159.62600708007812,1342.26123046875,,,100.0,,,,,
40659957,"Feb 9, 2013, 5:15:39 AM","02/09/2013 Arahal, Andalusia, Spain",Run,,0:44:22,5.06,164.0,44.0,,2662.0,2662.0,8152.009765625,3.565999984741211,,0.0,,80.99849700927734,90.6863021850586,34.123199462890625,0.002821939997375,,,,,164.0,152.18899536132812,860.5564575195312,,,44.0,,,,,
40660216,"Feb 10, 2013, 10:19:32 AM","02/10/2013 Arahal, Andalusia, Spain",Run,,2:14:59,12.91,173.0,189.0,,8099.0,7049.0,20775.099609375,3.507999897003174,,0.0,,80.95690155029297,90.75499725341795,31.94890022277832,8.867360156727955e-05,,,,,173.0,163.5469970703125,2214.33447265625,,,189.0,,,,,
40660291,"Feb 11, 2013, 5:39:21 AM","02/11/2013 Arahal, Andalusia, Spain",Run,,0:28:38,3.21,161.0,28.0,,1718.0,1718.0,5162.56982421875,4.177999973297119,,0.0,,82.58979797363281,90.52410125732422,17.152700424194336,0.0115536004304885,,,,,161.0,148.56300354003906,544.419921875,,,28.0,,,,,
40771289,"Feb 12, 2013, 7:39:09 PM","02/12/2013 Arahal, Andalusia, Spain",Run,,1:05:35,7.19,184.0,66.0,,3935.0,3935.0,11573.5,4.073329925537109,,0.0,,80.98159790039062,90.85359954833984,16.59749984741211,0.0009828229667618,,,,,184.0,150.97500610351562,1222.81201171875,,,66.0,,,,,
40896688,"Feb 13, 2013, 8:11:20 PM","02/13/2013 Arahal, Andalusia, Spain",Run,,0:42:06,4.69,158.0,41.0,,2526.0,2526.0,7547.2001953125,3.763999938964844,,0.0,,87.1760025024414,92.8021011352539,29.96999931335449,-0.0067772702313959,,,,,158.0,146.43899536132812,796.244873046875,,,41.0,,,,,
40896807,"Feb 14, 2013, 3:58:57 PM","02/14/2013 Arahal, Andalusia, Spain",Run,,1:23:49,10.0,176.0,124.0,,5029.0,5029.0,16100.7001953125,3.8559999465942383,,0.0,,87.07759857177734,92.78759765625,11.884599685668944,0.0144464997574687,,,,,176.0,162.81199645996094,1698.1622314453125,,,124.0,,,,,
43368520,"Feb 23, 2013, 6:10:57 AM","02/23/2013 Morón y Marchena, Spain, Andalusia, Spain",Run,,0:47:39,6.0,170.0,66.0,,2859.0,2859.0,9667.5595703125,4.013999938964844,,0.0,,81.21430206298828,91.0261001586914,51.06389999389648,6.125849904492497e-05,,,,,170.0,157.6479949951172,1017.520751953125,,,66.0,,,,,
43368535,"Feb 20, 2013, 4:31:46 AM","02/20/2013 Morón y Marchena, Spain, Andalusia, Spain",Run,,1:09:53,8.1,173.0,84.0,,4193.0,4193.0,13031.599609375,6.701580047607422,,0.0,,84.23079681396484,93.84709930419922,20.51740074157715,-0.0010305499890819,,,,,173.0,155.62600708007812,1373.0279541015625,,,84.0,,,,,
43368538,"Mar 6, 2013, 9:04:35 AM","03/06/2013 Brandon, Suffolk, United Kingdom",Run,,1:34:00,10.37,180.0,160.0,,5640.0,5640.0,16697.599609375,3.824019908905029,,203.0200042724609,,7.0,57.30199813842773,22.770299911499023,-0.0013112400192767,,,,,180.0,166.8509979248047,1812.1484375,,,160.0,,,,,
43368542,"Feb 22, 2013, 4:28:25 AM","02/22/2013 Morón y Marchena, Spain, Andalusia, Spain",Run,,1:51:31,12.04,161.0,110.0,,6691.0,6691.0,19371.69921875,4.264060020446777,,41.18519973754883,,81.35269927978516,100.7509994506836,22.510799407958984,0.0010517700575292,,,,,161.0,151.3470001220703,2048.52783203125,,,110.0,,,,,
43525428,"Mar 7, 2013, 6:59:56 AM","03/07/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:44:20,5.2,173.0,67.0,,2660.0,2657.0,8374.9697265625,3.7079999446868896,,0.0,,2.1355299949646,10.37909984588623,22.279300689697266,-0.0063248500227928,,,,,173.0,161.89100646972656,879.080810546875,,,67.0,,,,,
43596333,"Mar 8, 2013, 9:01:37 AM","03/08/2013 Diss, Suffolk, United Kingdom",Run,,0:38:03,4.08,184.0,40.0,,2283.0,2283.0,6574.93994140625,3.746000051498413,,33.29520034790039,,20.00510025024414,45.86640167236328,23.560199737548828,0.0178893990814685,,,,,184.0,154.70799255371094,704.4837036132812,,,40.0,,,,,
44507771,"Mar 15, 2013, 6:15:26 AM","03/15/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:42:19,11.13,186.0,146.0,,6139.0,6133.0,17924.400390625,3.4200000762939453,,0.0,,4.4988298416137695,13.174500465393066,24.096399307250977,-0.0065011400729417,,,,,186.0,160.36900329589844,1926.704833984375,,,146.0,,,,,
44766688,"Mar 17, 2013, 9:11:36 AM","03/17/2013 Brandon, Suffolk, United Kingdom",Run,,3:14:58,20.0,181.0,290.0,,11698.0,11415.0,32196.80078125,4.119999885559082,,263.3559875488281,,10.78689956665039,57.31320190429688,47.67879867553711,-0.0331597998738288,,,,,181.0,162.75900268554688,3498.43115234375,,,290.0,,,,,
44956647,"Mar 18, 2013, 7:03:59 AM","03/18/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:27:47,3.19,164.0,27.0,,1667.0,1665.0,5130.7900390625,5.621749877929688,,0.0,,4.503230094909668,13.168999671936035,20.10300064086914,0.025492200627923,,,,,164.0,154.2469940185547,551.00244140625,,,27.0,,,,,
45082213,"Mar 19, 2013, 6:24:22 AM","03/19/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:01:23,7.22,173.0,72.0,,3683.0,3675.0,11628.599609375,4.306000232696533,,0.0,,4.556930065155029,13.19379997253418,23.08799934387207,-0.0058729401789605,,,,,173.0,157.04200744628906,1246.187744140625,,,72.0,,,,,
45143590,"Mar 20, 2013, 6:33:43 AM","03/20/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:55:25,6.16,194.0,61.0,,3325.0,3325.0,9917.0400390625,3.434000015258789,,0.0,,4.528910160064697,13.198399543762209,16.64150047302246,-0.0007427809759974,,,,,194.0,154.1510009765625,1066.272705078125,,,61.0,,,,,
45373313,"Mar 22, 2013, 6:49:39 AM","03/22/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:27:57,3.18,167.0,28.0,,1677.0,1677.0,5122.14990234375,3.615999937057495,,0.0,,4.600979804992676,13.187899589538574,19.52580070495605,-0.0072465199045836,,,,,167.0,150.66700744628906,549.60302734375,,,28.0,,,,,
45373314,"Mar 21, 2013, 4:47:10 PM","03/21/2013 Diss, Suffolk, United Kingdom",Run,,0:39:13,4.13,182.0,41.0,,2353.0,2332.0,6647.02001953125,3.651999950408936,,35.66519927978516,,21.084999084472656,45.999298095703125,145.69500732421875,0.0037996498867869,,,,,182.0,153.2270050048828,712.2479248046875,,,41.0,,,,,
45494959,"Mar 23, 2013, 9:01:40 AM","03/23/2013 Brandon, Suffolk, United Kingdom",Run,,0:23:06,2.95,175.0,39.0,,1386.0,1386.0,4753.25,4.480000019073486,,52.234500885009766,,14.87339973449707,46.83110046386719,21.21500015258789,-0.047682799398899,,,,,175.0,165.9969940185547,509.4445495605469,,,39.0,,,,,
47243859,"Apr 3, 2013, 6:11:25 AM","04/03/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,1:02:57,7.16,173.0,89.0,,3777.0,3774.0,11531.099609375,3.687999963760376,,0.0,,4.530920028686523,13.172599792480469,31.25,-0.0113191995769739,,,,,173.0,160.06300354003906,1236.453857421875,,,89.0,,,,,
47728427,"Apr 7, 2013, 7:13:49 AM",Paris Marathon 2013,Run,,4:15:40,26.5,177.0,399.0,,15340.0,15327.0,42657.0,10.562999725341797,,239.50100708007807,,24.479400634765625,69.07109832763672,160.91600036621094,0.0072882999666035,,,100.0,75.9384994506836,177.0,162.37399291992188,4618.56640625,,,399.0,,,,,
49128997,"Apr 14, 2013, 8:19:34 AM",Rock and Roll Edinburgh Half Marathon,Run,,1:48:37,13.19,,,,6517.0,6510.0,21235.0,6.19596004486084,,187.8679962158203,,3.0423800945281982,98.99040222167967,57.45539855957031,-0.0049258600920438,,,,,,,2292.0390625,,,,,,,,
50147851,"Apr 22, 2013, 5:03:01 AM","04/22/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:39:49,4.49,,,,2389.0,2387.0,7219.5,3.660000085830689,,0.0,,5.0,10.0,11.764699935913086,0.002692709909752,,,,,,,756.563232421875,,,,,,,,
50278409,"Apr 23, 2013, 5:12:01 AM","04/23/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:55:39,6.27,,,,3339.0,3336.0,10098.599609375,3.7200000286102295,,0.0,,2.0167999267578125,9.933170318603516,20.183500289916992,0.0008912130142562,,,,,,,1059.6488037109375,,,,,,,,
50474677,"Apr 24, 2013, 5:15:27 AM","04/24/2013 Bury Saint Edmunds, Suffolk, United Kingdom",Run,,0:51:38,6.0,,,,3098.0,3094.0,9666.7001953125,4.039999961853027,,0.0,,5.0,13.345199584960938,15.625,-0.000856549013406,,,,,,,1014.06884765625,,,,,,,,
60595494,"Jun 15, 2013, 11:59:39 PM",O course walk,Walk,,0:59:41,2.54,,,,3581.0,3347.0,4091.39990234375,2.0999999046325684,,0.0,,209.5,220.6999969482422,92.1999969482422,0.1466490030288696,,,,,,,,,,,,,,,
60850526,"Jun 17, 2013, 12:13:13 AM","06/16/2013 San Antonio, TX",Run,,0:16:33,0.89,,,,993.0,972.0,1440.9000244140625,2.400000095367432,,0.0,,201.1000061035156,205.5,13.199999809265137,-0.0555208995938301,,,,,,,153.04586791992188,,,,,,,,
60850527,"Jun 16, 2013, 1:18:50 PM","06/16/2013 Lackland Afb, TX",Run,,0:27:10,3.0,,,,1630.0,1628.0,4836.7001953125,5.0,,0.0,,222.6000061035156,231.6999969482422,57.5,0.0,,,,,,,508.8121948242188,,,,,,,,
61403409,"Jun 19, 2013, 11:24:48 AM","06/19/2013 Lackland Afb, TX",Run,,0:33:25,3.73,,,,2005.0,2005.0,6002.60009765625,3.799999952316284,,0.0,,222.6000061035156,231.6000061035156,21.299999237060547,0.0416486002504825,,,,,,,642.6599731445312,,,,,,,,
61403414,"Jun 18, 2013, 12:54:09 AM","06/17/2013 Lackland Afb, TX",Run,,0:56:04,2.34,,,,3364.0,2717.0,3769.60009765625,3.0999999046325684,,0.0,,222.6999969482422,230.6999969482422,800.0,-0.005305599886924,,,,,,,537.1843872070312,,,,,,,,
61648502,"Jun 20, 2013, 11:29:11 AM","06/20/2013 Lackland Afb, TX",Run,,0:27:58,3.14,,,,1678.0,1676.0,5064.39990234375,4.099999904632568,,0.0,,222.6000061035156,231.6000061035156,23.899999618530277,0.0513387992978096,,,,,,,550.0072631835938,,,,,,,,
61858097,"Jun 21, 2013, 11:02:42 AM","06/21/2013 Lackland Afb, TX",Run,,0:22:00,2.45,,,,1320.0,1320.0,3957.89990234375,3.5999999046325684,,15.142399787902832,,222.6999969482422,238.8000030517578,24.0,0.0732712000608444,,,,,,,419.7980651855469,,,,,,,,
63467262,"Jun 28, 2013, 11:05:05 AM","06/28/2013 Lackland Afb, TX",Run,,0:21:59,2.52,,,,1319.0,1319.0,4055.5,4.0,,0.0,,226.5,235.6999969482422,22.600000381469727,-0.0123289003968238,,,,,,,428.0909729003906,,,,,,,,
63467269,"Jun 27, 2013, 11:02:41 AM","06/27/2013 Lackland Afb, TX",Run,,0:37:13,4.0,,,,2233.0,2208.0,6448.2998046875,3.5999999046325684,,11.043299674987791,,222.3000030517578,235.6000061035156,15.399999618530272,0.0279143005609512,,,,,,,681.1080322265625,,,,,,,,
63467276,"Jun 26, 2013, 11:02:33 AM","06/26/2013 Lackland Afb, TX",Run,,0:34:28,3.87,,,,2068.0,2066.0,6236.89990234375,3.900000095367432,,12.965999603271484,,222.8999938964844,238.3999938964844,13.0,0.0224469993263483,,,,,,,658.2299194335938,,,,,,,,
64353464,"Jul 2, 2013, 10:59:53 AM","07/02/2013 Lackland Afb, TX",Run,,0:38:26,4.28,,,,2306.0,2304.0,6885.2001953125,3.5,,10.566699981689451,,222.8999938964844,238.3999938964844,22.600000381469727,0.0246906001120805,,,,,,,722.0128784179688,,,,,,,,
64690989,"Jul 4, 2013, 12:32:53 PM","07/04/2013 San Antonio, TX",Run,SARR Freedom Day 4 miler,0:30:17,3.86,,,,1817.0,1815.0,6223.7001953125,4.099999904632568,,50.09880065917969,,221.1000061035156,246.1999969482422,25.0,0.0016067599644884,,,,,,,680.4860229492188,,,,,,,,
65994857,"Jul 9, 2013, 11:00:57 AM","07/09/2013 Lackland Afb, TX",Run,,0:45:31,5.03,,,,2731.0,2729.0,8093.89990234375,3.5,,10.875399589538574,,222.5,238.6999969482422,20.0,0.0197679996490478,,,,,,,840.7467651367188,,,,,,,,
65994867,"Jul 7, 2013, 3:15:03 PM","07/07/2013 San Antonio, TX",Run,,1:14:25,5.2,,,,4465.0,2913.0,8376.7998046875,3.5999999046325684,,21.612699508666992,,221.3000030517578,237.0,77.19999694824219,-0.0023875499609857,,,,,,,876.7276611328125,,,,,,,,
66067814,"Jul 10, 2013, 11:12:27 AM","07/10/2013 San Antonio, TX",Run,,0:47:28,5.11,,,,2848.0,2845.0,8223.5,3.700000047683716,,0.0,,229.5,234.5,15.800000190734863,0.0048641101457178,,,,,,,856.1612548828125,,,,,,,,
69346904,"Jul 12, 2013, 11:04:20 AM","07/12/2013 Lackland Afb, TX",Run,,0:28:34,3.01,,,,1714.0,1712.0,4850.39990234375,3.299999952316284,,12.302200317382812,,224.0,236.8000030517578,22.600000381469727,-0.0041233701631426,,,,,,,503.92974853515625,,,,,,,,
69346907,"Jul 23, 2013, 11:14:24 AM","07/23/2013 Lackland Afb, TX",Run,,1:17:54,8.03,,,,4674.0,4605.0,12932.900390625,3.400000095367432,,20.684799194335938,,222.1999969482422,238.5,26.100000381469727,0.0131448004394769,,,,,,,1343.2044677734375,,,,,,,,
69346911,"Jul 13, 2013, 3:04:00 PM","07/13/2013 San Antonio, TX",Run,,1:08:08,6.2,,,,4088.0,3919.0,9984.900390625,3.700000047683716,,23.4242000579834,,221.3000030517578,236.1999969482422,25.600000381469727,0.0010015099542215,,,,,,,1043.5294189453125,,,,,,,,
70059668,"Jul 26, 2013, 10:14:08 AM","07/26/2013 Lackland Afb, TX",Run,,1:05:01,6.67,,,,3901.0,3899.0,10733.099609375,3.700000047683716,,22.129199981689453,,219.3000030517578,238.3999938964844,36.09999847412109,0.0027950899675488,,,,,,,1115.1387939453125,,,,,,,,
71268060,"Jul 31, 2013, 11:04:00 AM","07/31/2013 Lackland Afb, TX",Run,,0:38:51,4.31,,,,2331.0,2331.0,6943.10009765625,3.5,,10.818900108337402,,222.5,238.5,28.299999237060547,0.0244846995919942,,,,,,,721.3390502929688,,,,,,,,
71269404,"Jul 30, 2013, 10:20:00 AM",Two laps at Lackland,Run,,1:19:00,8.2,,,,4740.0,4740.0,13196.599609375,,,,,,,0.0,0.0,,,,,,,1367.9796142578125,,,,,,,,
72003830,"Aug 2, 2013, 11:05:40 AM","08/02/2013 Lackland Afb, TX",Run,,0:25:47,2.78,,,,1547.0,1411.0,4481.7001953125,4.099999904632568,,0.0,,226.5,235.6000061035156,23.0,-0.0022313001099973,,,,,,,468.7781372070313,,,,,,,,
72770250,"Aug 6, 2013, 10:22:44 AM","08/06/2013 Lackland Afb, TX",Run,,1:20:16,7.8,,,,4816.0,4373.0,12551.400390625,3.5,,21.461000442504883,,222.6000061035156,238.5,21.0,0.0135442996397614,,,,,,,1306.301025390625,,,,,,,,
73015452,"Aug 7, 2013, 11:13:08 AM","08/07/2013 Lackland Afb, TX",Run,,0:47:30,5.0,,,,2850.0,2847.0,8053.39990234375,3.299999952316284,,10.573699951171877,,223.1000061035156,238.3999938964844,19.200000762939453,0.0856781005859375,,,,,,,838.9326782226562,,,,,,,,
73247810,"Aug 8, 2013, 10:31:41 AM","08/08/2013 Lackland Afb, TX",Run,,1:40:48,9.96,,,,6048.0,5717.0,16038.099609375,3.400000095367432,,20.875099182128903,,222.1999969482422,238.3999938964844,49.59999847412109,-0.0006235149921849,,,,,,,1665.1978759765625,,,,,,,,
73567724,"Aug 9, 2013, 11:05:00 AM","08/09/2013 Lackland Afb, TX",Run,,0:31:11,3.36,,,,1871.0,1871.0,5406.39990234375,4.300000190734863,,0.0,,231.6000061035156,239.1000061035156,22.200000762939453,-0.0018496599514037,,,,,,,560.9954223632812,,,,,,,,
75018871,"Aug 13, 2013, 10:40:40 AM","08/13/2013 Lackland Afb, TX",Run,,0:41:18,4.34,,,,2478.0,2475.0,6996.2998046875,3.400000095367432,,10.6274995803833,,222.8000030517578,238.3999938964844,21.399999618530277,0.0,,,,,,,726.14892578125,,,,,,,,
75018881,"Aug 15, 2013, 10:49:01 AM","08/15/2013 Lackland Afb, TX",Run,,1:32:40,8.66,,,,5560.0,4761.0,13942.599609375,4.5,,21.586299896240234,,218.8999938964844,238.3999938964844,49.20000076293945,0.0200823005288839,,,,,,,1449.18798828125,,,,,,,,
76268644,"Aug 16, 2013, 11:07:30 AM","08/16/2013 Lackland Afb, TX",Run,,0:28:31,2.95,,,,1711.0,1697.0,4752.0,4.0,,10.252599716186523,,224.3000030517578,236.8000030517578,18.5,-0.0063131297938525,,,,,,,493.63616943359375,,,,,,,,
76268651,"Aug 20, 2013, 10:46:42 AM","08/20/2013 San Antonio, TX",Run,,1:12:53,7.0,,,,4373.0,3796.0,11276.599609375,3.5999999046325684,,0.0,,200.8000030517578,205.3999938964844,16.100000381469727,0.0062075401656329,,,,,,,1171.3544921875,,,,,,,,
77023563,"Aug 23, 2013, 11:04:19 AM","08/23/2013 Lackland Afb, TX",Run,,0:26:22,2.51,,,,1582.0,1401.0,4044.800048828125,3.700000047683716,,0.0,,232.8000030517578,236.8000030517578,3.400000095367432,0.0395569987595081,,,,,,,420.45111083984375,,,,,,,,
77023564,"Aug 22, 2013, 10:40:10 AM","08/22/2013 Lackland Afb, TX",Run,,1:16:33,8.16,,,,4593.0,4482.0,13144.7998046875,3.5999999046325684,,20.82659912109375,,222.3999938964844,238.3999938964844,31.200000762939453,0.012932900339365,,,,,,,1365.2740478515625,,,,,,,,
77532827,"Aug 25, 2013, 12:42:01 PM","08/25/2013 San Antonio, TX",Run,,1:05:52,6.69,,,,3952.0,3919.0,10765.5,3.400000095367432,,50.96049880981445,,221.3000030517578,253.0,18.5,0.0,,,,,,,1126.2305908203125,,,,,,,,
78067586,"Aug 27, 2013, 11:57:32 AM","08/27/2013 Lackland Afb, TX",Run,,0:34:24,4.45,,,,2064.0,2061.0,7164.5,4.400000095367432,,10.685400009155272,,222.8000030517578,238.3000030517578,37.900001525878906,0.0237281005829572,,,,,,,744.1445922851562,,,,,,,,
78582687,"Aug 29, 2013, 10:52:02 AM","08/29/2013 Lackland Afb, TX",Run,,1:37:58,10.64,,,,5878.0,5840.0,17131.30078125,4.5,,20.910499572753903,,222.3000030517578,239.0,36.5,0.0011674499837681,,,,,,,1778.251220703125,,,,,,,,
79876429,"Aug 30, 2013, 11:05:27 AM","08/30/2013 Lackland Afb, TX",Run,,0:23:19,2.51,,,,1399.0,1399.0,4048.199951171875,3.700000047683716,,15.1850004196167,,222.6999969482422,238.3999938964844,19.799999237060547,0.0395236983895301,,,,,,,423.7164611816406,,,,,,,,
79876441,"Sep 3, 2013, 11:12:48 AM","09/03/2013 San Antonio, TX",Run,,1:07:06,7.29,,,,4026.0,4026.0,11746.900390625,3.5,,0.0,,200.8000030517578,205.3999938964844,13.300000190734863,0.000851287972182,,,,,,,1219.816162109375,,,,,,,,
80115648,"Sep 4, 2013, 10:20:09 AM","09/04/2013 San Antonio, TX",Run,,1:50:22,12.04,,,,6622.0,6616.0,19372.400390625,3.5999999046325684,,0.0,,199.5,205.5,46.0,-0.00051619799342,,,,,,,2011.7591552734373,,,,,,,,
80601665,"Sep 6, 2013, 11:06:45 AM","09/06/2013 Lackland Afb, TX",Run,,0:45:24,3.44,,,,2724.0,1873.0,5542.0,6.099999904632568,,0.0,,227.5,235.6999969482422,35.599998474121094,-0.04511009901762,,,,,,,584.4436645507812,,,,,,,,
81822317,"Sep 10, 2013, 11:12:45 AM","09/10/2013 Lackland Afb, TX",Run,,0:39:28,4.43,,,,2368.0,2366.0,7132.2998046875,3.5999999046325684,,10.003600120544434,,223.3999938964844,238.3999938964844,49.20000076293945,0.00841243006289,,,,,,,740.371337890625,,,,,,,,
81822321,"Sep 11, 2013, 10:26:04 AM","09/11/2013 Lackland Afb, TX",Run,,1:18:08,7.91,,,,4688.0,4431.0,12729.2001953125,3.799999952316284,,22.608200073242188,,222.5,238.3999938964844,28.600000381469727,-0.0094271395355463,,,,,,,1323.1875,,,,,,,,
82738843,"Sep 13, 2013, 11:06:06 AM","09/13/2013 Lackland Afb, TX",Run,,0:35:47,3.8,,,,2147.0,2145.0,6112.10009765625,3.299999952316284,,0.0,,231.5,239.1999969482422,16.5,0.0032722000032663,,,,,,,634.4085083007812,,,,,,,,
82738850,"Sep 15, 2013, 3:01:21 PM","09/15/2013 San Antonio, TX",Run,,1:53:58,11.25,,,,6838.0,6601.0,18105.099609375,3.5999999046325684,,65.02020263671875,,221.3000030517578,253.0,21.0,0.0005523309810087,,,,,,,1892.54833984375,,,,,,,,
82947047,"Sep 16, 2013, 11:10:53 AM","09/16/2013 Lackland Afb, TX",Run,,0:40:27,4.42,,,,2427.0,2425.0,7123.7001953125,3.5,,10.911700248718262,,222.3000030517578,238.3999938964844,27.700000762939453,0.0154413999989628,,,,,,,739.832275390625,,,,,,,,
83133069,"Sep 17, 2013, 10:44:45 AM","09/17/2013 San Antonio, TX",Run,,1:18:40,8.01,,,,4720.0,4322.0,12891.599609375,3.400000095367432,,0.0,,200.8000030517578,205.3999938964844,43.5,0.0,,,,,,,1338.7574462890625,,,,,,,,
